Cust ID,Trans ID,Timestamp,Merchant Segment, Device ,Funding Instrument,Price,ZipCode,Account_age_months,Sum_12_mnth_credit_txn,Sum_12_mnth_debit_txn,Pcnt_debit_cards_in_wallet,Num_premium_cards,Eng_segment
17502,4C55C93F,2021-05-24 06:18:21,Electronics, Web ,Debit_Card,568,85552,6,2248,21507,67,3,Medium
17503,7C3F7E50,2021-03-10 19:18:02,Website-services, Web ,Wallet,776,11436,8,7640,11313,63,1,Low
17504,2123B5D4,2021-04-14 00:27:14,Website-services, Web ,Debit_Card,710,65807,12,2164,19651,64,2,Medium
17505,135D5870,2021-05-06 04:23:45,Electronics, Mobile ,Debit_Card,1116,46494,9,1442,19355,71,1,High
17506,08223FAF,2021-05-26 07:18:25,Others, Web ,Netbanking,1913,54902,5,3293,13034,44,3,Potential_Leavers
17507,CD6AAF0B,2021-03-07 10:29:42,Others, Web ,EasyPay_Credit_Card,4535,38838,46,29133,2566,22,6,High
17508,B24B12E3,2021-05-15 08:39:57,Electronics, Web ,Netbanking,1016,77321,15,3915,11249,58,1,Medium
17509,0166D96D,2021-05-13 02:06:01,Website-services, Web ,Netbanking,206,85809,6,4333,8195,44,3,Medium
17510,8168DD48,2021-03-26 19:12:09,Travel, Mobile ,EasyPay_Cobrand_Card,3511,68367,42,28270,3165,14,5,Medium
17511,5C6687B0,2021-03-24 15:16:11,Travel, Web ,EasyPay_Credit_Card,2105,23568,52,18045,1954,14,5,High
17512,EB8E4FFD,2021-05-03 23:06:17,Travel, Mobile ,EasyPay_Credit_Card,4980,30189,34,10103,3225,18,6,High
17513,522789A9,2021-06-04 22:23:40,Pantry, Web ,Wallet,358,49365,12,4072,9246,59,0,Low
17514,626264A4,2021-03-18 23:19:25,Website-services, Mobile ,EasyPay_Pay_Later,470,84609,17,985,25644,78,2,Potential_Leavers
17515,EC25757F,2021-04-01 23:16:05,Electronics, Web ,Debit_Card,670,53190,10,1782,12711,78,3,High
17516,85840915,2021-04-07 13:02:50,Pantry, Web ,Netbanking,241,46347,15,3043,8494,42,1,Low
17517,5195098F,2021-05-14 13:19:02,Pantry, Mobile ,EasyPay_Pay_Later,253,29434,8,812,21415,80,1,Potential_Leavers
17518,19585CB5,2021-04-04 02:25:18,Fashion, Web ,EasyPay_Pay_Later,88,44852,11,972,29811,76,1,Low
17519,600A7049,2021-05-23 22:38:04,Fashion, Mobile ,EasyPay_Pay_Later,70,25719,3,1504,15146,96,1,Medium
17520,56D8FF97,2021-05-06 08:00:16,Pantry, Web ,Wallet,215,66712,13,4771,9543,69,1,Medium
17521,A7F57BE5,2021-03-01 16:36:41,Pantry, Web ,Netbanking,367,27744,2,5116,15864,46,2,Medium
17522,043B25D9,2021-04-01 20:20:16,Travel, Web ,Debit_Card,1904,63837,19,2227,11585,74,1,Potential_Leavers
17523,B6ACADD4,2021-03-10 23:21:25,Fashion, Mobile ,EasyPay_Pay_Later,73,79707,5,733,25052,98,2,Potential_Leavers
17524,5781A2A5,2021-05-30 18:39:28,Travel, Web ,EasyPay_Credit_Card,4028,49365,56,10022,3612,19,4,Medium
17525,333BFBA3,2021-03-20 07:07:11,Website-services, Mobile ,EasyPay_Pay_Later,490,28351,17,1635,15981,75,1,Potential_Leavers
17526,0419F906,2021-05-10 20:49:55,Others, Web ,Debit_Card,3139,29917,13,2000,18037,60,3,Medium
17527,A0329AF5,2021-03-02 05:43:23,Electronics, Web ,Wallet,399,42933,14,5570,9682,57,0,Medium
17528,DE51BA6D,2021-03-06 07:14:32,Travel, POS ,EasyPay_Cobrand_Card,2505,16653,28,29848,3195,24,8,Low
17529,6551F7FC,2021-05-07 09:33:35,Fashion, Mobile ,EasyPay_Pay_Later,175,25137,3,1306,14645,98,1,Low
17530,34B4B935,2021-05-13 13:20:03,Travel, Web ,EasyPay_Credit_Card,4357,48876,41,12710,1763,20,4,Medium
17531,B86825DF,2021-03-04 04:24:03,Travel, Mobile ,EasyPay_Credit_Card,1035,32271,37,24443,2574,12,5,Medium
17532,C0403900,2021-06-02 01:07:33,Electronics, Web ,Netbanking,604,29499,10,5967,8222,51,1,High
17533,3CAF1928,2021-04-10 14:41:49,Fashion, Web ,EasyPay_Pay_Later,103,78503,9,1740,28265,83,2,Low
17534,B2261E57,2021-05-19 16:57:28,Electronics, Web ,Wallet,496,63440,7,4888,11283,66,1,Medium
17535,0586A098,2021-06-08 18:53:01,Others, Mobile ,EasyPay_Credit_Card,4752,79151,33,40332,1268,14,3,Medium
17536,1787B9BD,2021-05-10 18:21:26,Pantry, Web ,EasyPay_Pay_Later,172,48694,8,541,18926,98,2,Low
17537,C4EE937C,2021-03-23 23:20:49,Fashion, Mobile ,EasyPay_Pay_Later,150,60285,19,231,25555,94,2,Low
17538,1CAC832D,2021-04-04 11:58:36,Fashion, Mobile ,EasyPay_Pay_Later,55,89734,20,432,28767,77,2,Low
17539,AFF13043,2021-05-15 02:25:32,Electronics, Mobile ,EasyPay_Pay_Later,163,83340,10,302,24932,88,1,Potential_Leavers
17540,F1E33C3F,2021-06-03 11:25:49,Fashion, Mobile ,EasyPay_Pay_Later,200,40583,8,305,21914,93,1,Potential_Leavers
17541,D553CEFE,2021-05-18 16:01:59,Travel, Web ,Netbanking,1080,44219,10,3140,18119,58,2,Medium
17542,86400FF2,2021-06-08 01:03:20,Travel, POS ,EasyPay_Cobrand_Card,3057,60373,37,29493,2532,11,8,Medium
17543,D976380B,2021-04-17 07:18:23,Electronics, Web ,Debit_Card,761,11665,17,1117,17398,72,1,Low
17544,B035CA6F,2021-04-16 21:41:53,Website-services, Mobile ,Netbanking,658,24132,11,5184,8870,53,2,High
17545,1B694153,2021-05-04 15:31:36,Fashion, Mobile ,EasyPay_Pay_Later,118,35024,8,932,12540,94,2,Medium
17546,545746DF,2021-04-21 07:31:45,Travel, POS ,EasyPay_Cobrand_Card,2975,12707,35,16360,2487,6,4,Medium
17547,A8DB079C,2021-05-10 04:06:44,Travel, Mobile ,EasyPay_Credit_Card,4850,68654,46,40667,2170,19,5,High
17548,DE0B72F5,2021-04-13 07:29:01,Website-services, Web ,Netbanking,423,42143,14,5152,16528,59,1,Medium
17549,2F7DD3A7,2021-05-11 07:44:09,Fashion, Mobile ,EasyPay_Pay_Later,188,61461,5,1509,17517,80,2,Low
17550,1646155A,2021-04-04 12:20:03,Website-services, Web ,Netbanking,600,40567,9,5715,10709,43,3,Medium
17551,B3DB70F2,2021-06-07 20:05:03,Electronics, Web ,Netbanking,1159,54902,12,2557,18961,40,3,Low
17552,34E84B9C,2021-04-30 23:34:37,Fashion, Mobile ,EasyPay_Pay_Later,107,85526,3,308,19830,87,1,Potential_Leavers
17553,AA7A0C7C,2021-06-09 15:33:59,Website-services, Mobile ,EasyPay_Pay_Later,568,69286,13,1649,22541,94,2,Medium
17554,82CE8A2C,2021-05-28 06:27:24,Pantry, Mobile ,EasyPay_Pay_Later,161,78503,15,288,22609,91,2,Potential_Leavers
17555,AA7CE856,2021-04-13 20:34:42,Fashion, Mobile ,EasyPay_Pay_Later,198,17918,6,1445,21407,95,2,Low
17556,BCE6D1E5,2021-03-08 23:26:10,Travel, POS ,EasyPay_Cobrand_Card,3952,13571,24,16496,3222,25,6,Medium
17557,9AA292FC,2021-05-13 16:16:24,Website-services, Mobile ,Debit_Card,974,44219,4,1287,14123,57,2,Low
17558,A53D04A8,2021-04-14 10:35:48,Website-services, Mobile ,EasyPay_Pay_Later,892,74968,19,277,23927,92,1,Low
17559,424B89DD,2021-03-05 17:25:12,Fashion, Mobile ,EasyPay_Pay_Later,197,88085,11,1191,14089,89,2,Low
17560,03DD5399,2021-04-01 04:46:10,Travel, Web ,Netbanking,2484,20062,5,1939,13658,59,2,Low
17561,AB8F20C0,2021-06-07 07:18:52,Travel, Mobile ,Debit_Card,2765,84958,19,1473,10595,56,2,Potential_Leavers
17562,818901A5,2021-03-31 14:46:35,Website-services, Web ,Wallet,240,56516,10,4061,10818,68,1,Medium
17563,E7677F37,2021-05-07 05:53:11,Travel, POS ,EasyPay_Cobrand_Card,3754,27522,30,14789,2729,8,5,High
17564,C4567966,2021-05-07 04:21:02,Fashion, Mobile ,EasyPay_Pay_Later,177,12853,6,1542,14918,92,2,Potential_Leavers
17565,05528EAD,2021-03-04 22:43:45,Fashion, Web ,Wallet,220,71438,7,782,10887,70,1,Medium
17566,EB605278,2021-04-15 03:22:26,Website-services, Mobile ,Debit_Card,947,74968,19,1106,19623,83,1,Medium
17567,D3C7A0B2,2021-05-20 09:54:46,Fashion, Mobile ,EasyPay_Pay_Later,167,48495,2,260,18207,91,1,Low
17568,3AFF0CC8,2021-05-12 23:24:52,Electronics, Mobile ,EasyPay_Pay_Later,893,42933,12,826,24718,100,1,Potential_Leavers
17569,010E7F4F,2021-03-10 17:45:16,Fashion, Web ,EasyPay_Pay_Later,193,13285,13,1092,28263,94,2,Medium
17570,E4E5BE98,2021-04-23 00:01:48,Fashion, Web ,EasyPay_Pay_Later,178,83048,12,361,22841,95,2,Low
17571,11626042,2021-04-06 02:44:11,Fashion, Mobile ,Netbanking,207,10391,10,3672,15454,50,2,Potential_Leavers
17572,A5C75E2C,2021-05-12 04:40:05,Website-services, Web ,Netbanking,874,20062,4,1612,15033,46,2,Potential_Leavers
17573,63AF4833,2021-03-12 01:13:44,Travel, POS ,EasyPay_Cobrand_Card,2107,37330,31,11148,2925,14,5,Low
17574,40CA1C0B,2021-03-05 07:58:00,Fashion, Web ,EasyPay_Pay_Later,146,27760,19,1256,16833,82,2,Potential_Leavers
17575,D57D7F98,2021-03-14 12:03:58,Website-services, Web ,Wallet,873,34128,16,7058,10940,55,1,Potential_Leavers
17576,A1E4C819,2021-05-06 20:39:59,Fashion, Mobile ,EasyPay_Pay_Later,223,69286,5,1243,12820,100,1,Potential_Leavers
17577,2D16F070,2021-04-17 17:28:28,Website-services, Mobile ,EasyPay_Pay_Later,348,75819,7,284,23332,75,2,Low
17578,96A924E6,2021-03-12 16:21:25,Website-services, Web ,Wallet,417,79656,11,1603,10198,51,1,High
17579,29F6A32A,2021-05-26 09:10:49,Website-services, Web ,Wallet,280,24313,8,738,11903,64,1,Medium
17580,A36AC991,2021-06-09 13:20:54,Travel, Web ,Debit_Card,2675,19146,16,1095,10167,79,2,Medium
17581,C1F026A0,2021-04-23 15:42:43,Travel, Web ,Debit_Card,3078,64900,19,1299,22497,69,1,Medium
17582,7345D7BA,2021-04-28 11:20:43,Fashion, Mobile ,EasyPay_Pay_Later,83,62457,7,1592,12577,80,2,Potential_Leavers
17583,BBCFAFB7,2021-04-04 11:32:49,Fashion, Mobile ,EasyPay_Pay_Later,112,31578,15,1064,12488,92,2,Medium
17584,4D6BBB9F,2021-04-12 03:01:21,Website-services, Web ,Netbanking,526,72451,15,1788,16541,62,3,Medium
17585,AB14C7E5,2021-06-03 08:43:27,Website-services, Mobile ,EasyPay_Pay_Later,248,78225,2,435,23576,80,2,Low
17586,371CCABA,2021-05-19 15:20:10,Electronics, Web ,Wallet,494,51118,11,5023,10634,63,1,Medium
17587,445EC080,2021-04-09 05:42:33,Website-services, Mobile ,EasyPay_Pay_Later,329,54079,20,1199,24705,87,2,Medium
17588,DDD29EB1,2021-05-22 03:19:50,Travel, Mobile ,Debit_Card,2858,60411,5,1216,13511,60,1,Medium
17589,891808D9,2021-03-03 21:56:24,Travel, Web ,EasyPay_Credit_Card,4715,31135,47,24589,4057,19,6,High
17590,514E4C5D,2021-03-06 21:55:53,Travel, Web ,EasyPay_Credit_Card,2819,32515,51,15014,3439,22,6,Medium
17591,5B13431B,2021-05-16 23:23:40,Travel, Web ,EasyPay_Credit_Card,2621,20062,33,6295,1808,16,5,High
17592,AB8C2B88,2021-03-08 07:28:04,Travel, Mobile ,Netbanking,2165,63222,5,4564,15573,56,3,Medium
17593,41F6B81A,2021-06-04 19:24:44,Electronics, Web ,Netbanking,380,64931,3,3235,10633,52,3,Low
17594,0A7DCE7B,2021-05-23 10:13:16,Fashion, Mobile ,EasyPay_Pay_Later,63,69733,2,1620,19860,84,1,Potential_Leavers
17595,23211CC7,2021-04-22 07:42:02,Travel, Web ,EasyPay_Cobrand_Card,3218,55950,18,14269,2391,7,7,High
17596,8EEEE675,2021-03-23 16:08:32,Website-services, Web ,Wallet,668,23568,8,6167,9470,61,0,Medium
17597,94E99DFA,2021-03-05 01:38:16,Website-services, Web ,Wallet,863,67080,9,4731,11882,67,1,Medium
17598,8F4434D6,2021-03-20 00:41:35,Website-services, Mobile ,EasyPay_Pay_Later,173,30105,8,923,17348,100,2,Medium
17599,6C26CC9E,2021-05-10 01:52:09,Travel, Web ,EasyPay_Credit_Card,1349,64535,50,34610,1542,13,4,Medium
17600,2F9CC254,2021-03-13 15:09:27,Travel, Web ,EasyPay_Credit_Card,3705,64972,56,41571,4168,20,4,Medium
17601,281BC0CC,2021-03-24 15:47:26,Website-services, Web ,Wallet,410,25719,6,4881,11423,58,0,Potential_Leavers
17602,D1F3D277,2021-04-03 15:38:31,Fashion, Mobile ,EasyPay_Pay_Later,86,73869,7,608,14239,82,2,Medium
17603,B7625617,2021-04-09 04:44:59,Travel, Mobile ,EasyPay_Credit_Card,3550,25719,41,11796,3382,11,6,Medium
17604,78312A8B,2021-04-11 21:26:22,Website-services, Mobile ,Netbanking,609,51226,8,3754,19464,48,2,Medium
17605,F64608D7,2021-03-08 23:20:41,Travel, Mobile ,EasyPay_Credit_Card,4909,55415,50,24839,3106,17,3,High
17606,0CB768EA,2021-04-27 13:07:48,Fashion, Mobile ,EasyPay_Pay_Later,76,40647,12,575,26875,81,1,Potential_Leavers
17607,5B004B39,2021-05-28 13:07:30,Travel, POS ,EasyPay_Cobrand_Card,2896,41208,23,28771,3264,17,4,High
17608,A15ADEB8,2021-05-19 21:19:25,Fashion, Web ,Wallet,239,15554,5,1468,10222,52,0,Medium
17609,9C1678DB,2021-03-04 07:20:44,Fashion, Mobile ,EasyPay_Pay_Later,77,75819,2,799,20197,92,2,Low
17610,13590B2A,2021-05-31 18:38:42,Fashion, Mobile ,EasyPay_Pay_Later,114,54186,6,207,18571,79,2,Potential_Leavers
17611,8F7D4FCE,2021-05-21 04:39:41,Fashion, Mobile ,EasyPay_Pay_Later,123,54296,17,802,22546,85,2,Medium
17612,AAE79BEE,2021-04-19 03:14:27,Pantry, Mobile ,EasyPay_Pay_Later,166,64199,14,1317,12370,90,1,Medium
17613,436B8A0E,2021-03-15 14:11:45,Electronics, Web ,Wallet,994,63837,17,7119,9552,58,1,Medium
17614,8D707BD7,2021-05-29 01:50:53,Fashion, Mobile ,EasyPay_Pay_Later,90,20103,13,709,17028,78,1,Potential_Leavers
17615,8EC898D5,2021-04-23 07:37:03,Travel, Web ,EasyPay_Cobrand_Card,3474,25282,37,16664,2095,8,6,Potential_Leavers
17616,1D4BBEBF,2021-03-21 01:09:51,Website-services, Web ,Netbanking,344,47889,4,2427,13893,56,2,Medium
17617,690D4AED,2021-05-04 12:46:03,Travel, Mobile ,EasyPay_Credit_Card,4313,39280,60,14523,1788,20,6,Medium
17618,B94EAAA5,2021-04-03 08:17:12,Pantry, Web ,EasyPay_Pay_Later,21,79429,10,371,18821,91,2,Potential_Leavers
17619,F6A6D010,2021-04-22 00:55:11,Fashion, Mobile ,EasyPay_Pay_Later,145,36885,8,842,19077,97,1,Medium
17620,3DE45ADF,2021-05-02 14:45:51,Website-services, Web ,Netbanking,566,51477,12,3167,8345,62,2,Medium
17621,3C409B02,2021-04-17 13:55:06,Travel, Mobile ,EasyPay_Credit_Card,2226,50528,38,6562,1808,12,5,High
17622,2FD836FD,2021-04-20 06:18:09,Travel, POS ,EasyPay_Cobrand_Card,2030,10391,30,4534,3138,18,8,Low
17623,D89FDC11,2021-04-19 22:45:14,Website-services, Mobile ,Debit_Card,598,50272,23,1558,18762,75,3,Medium
17624,FA7DCB85,2021-04-18 17:27:19,Website-services, Mobile ,EasyPay_Pay_Later,447,50772,14,526,13107,99,1,Low
17625,52F33287,2021-03-13 14:37:51,Fashion, Web ,Wallet,218,23736,9,6771,10032,57,0,High
17626,7185ACEE,2021-04-16 01:42:26,Fashion, Mobile ,EasyPay_Pay_Later,78,17619,10,681,18061,93,2,Potential_Leavers
17627,484EF9B4,2021-04-02 09:04:14,Pantry, Mobile ,EasyPay_Pay_Later,120,76200,7,862,23021,94,2,Medium
17628,1030DBDB,2021-05-06 00:48:34,Fashion, Web ,Wallet,204,27744,6,1713,11027,57,0,Medium
17629,A3F772B7,2021-04-25 23:16:36,Website-services, Web ,Wallet,473,79506,7,6485,11764,54,0,Medium
17630,E950F059,2021-04-04 03:45:39,Electronics, Mobile ,EasyPay_Pay_Later,333,58117,8,1371,25706,77,1,Low
17631,F066699E,2021-03-02 18:08:29,Travel, Mobile ,EasyPay_Credit_Card,1270,34555,58,39315,2119,14,6,Medium
17632,0E93948F,2021-06-02 06:47:20,Electronics, Web ,Netbanking,918,57086,11,2550,14097,52,3,High
17633,02864CD8,2021-05-01 23:35:19,Fashion, Web ,EasyPay_Pay_Later,148,51434,11,564,28098,81,1,Medium
17634,EC04E285,2021-03-24 09:23:44,Travel, Web ,EasyPay_Credit_Card,4776,79429,43,24071,1206,12,5,High
17635,4CF1BF4A,2021-05-12 00:56:35,Website-services, Web ,EasyPay_Pay_Later,498,45350,16,408,21284,88,2,Medium
17636,A24D2D9D,2021-05-25 16:45:47,Website-services, Web ,Wallet,959,32393,17,1748,9255,58,0,Low
17637,0CAD155B,2021-05-17 06:52:05,Website-services, Mobile ,EasyPay_Pay_Later,101,22083,16,249,12494,78,2,Potential_Leavers
17638,27C0BBAF,2021-05-06 02:18:51,Fashion, Web ,EasyPay_Pay_Later,102,19542,7,264,23029,89,2,Low
17639,00B7D002,2021-04-14 11:06:50,Fashion, Web ,EasyPay_Pay_Later,227,82647,12,1381,22186,87,1,Potential_Leavers
17640,BC5133F7,2021-04-16 18:59:14,Travel, Mobile ,Debit_Card,1748,89566,6,1902,23632,70,3,Medium
17641,C64063E5,2021-05-20 08:03:50,Fashion, Mobile ,EasyPay_Pay_Later,208,12851,13,568,20942,75,2,Medium
17642,B8719349,2021-03-19 14:55:58,Travel, Mobile ,EasyPay_Credit_Card,4163,40990,50,7414,3830,12,5,High
17643,AAC80021,2021-05-18 18:10:47,Fashion, Mobile ,EasyPay_Pay_Later,171,63234,9,520,12908,100,2,Medium
17644,48A5CB28,2021-04-20 20:14:28,Fashion, Web ,EasyPay_Pay_Later,74,79429,16,1521,19566,85,1,Potential_Leavers
17645,878A8642,2021-04-23 12:35:15,Fashion, Web ,Netbanking,233,18724,6,4574,14440,47,3,Low
17646,315E2E5B,2021-03-20 21:04:31,Website-services, Web ,Netbanking,907,75970,14,2315,9008,52,1,Potential_Leavers
17647,295C0A48,2021-05-10 04:24:49,Electronics, Web ,Debit_Card,1039,38659,10,2047,16609,50,1,Potential_Leavers
17648,E1794BED,2021-06-05 11:02:22,Pantry, Web ,EasyPay_Pay_Later,363,63396,11,1613,28692,88,1,Low
17649,A7E760DE,2021-05-18 15:21:30,Fashion, Mobile ,EasyPay_Pay_Later,131,63214,13,366,23739,82,2,Low
17650,E3FEB55B,2021-06-03 18:24:00,Electronics, Web ,Debit_Card,696,61009,23,1481,22389,85,1,Medium
17651,873AAFEC,2021-04-23 23:21:24,Electronics, Web ,EasyPay_Cobrand_Card,1105,22982,37,32868,3174,18,7,High
17652,7DFC92A5,2021-05-15 12:51:59,Website-services, Mobile ,EasyPay_Pay_Later,344,18054,10,326,17064,95,2,Medium
17653,C7005EB4,2021-05-19 19:39:16,Travel, Web ,Debit_Card,1530,40567,7,1405,17723,73,1,Medium
17654,A2BA4942,2021-03-14 17:14:39,Website-services, Web ,Wallet,399,83901,11,5737,10732,70,1,Medium
17655,3AA16547,2021-04-17 01:20:37,Travel, Web ,Netbanking,1944,78800,11,1500,19192,53,3,Low
17656,0ACC124C,2021-03-19 20:10:36,Electronics, Mobile ,Netbanking,413,46347,6,2113,18041,54,3,Medium
17657,EF465121,2021-03-06 06:04:47,Travel, Mobile ,Netbanking,1214,75407,5,5084,17584,49,2,Medium
17658,EFB6FCA5,2021-05-27 14:17:21,Fashion, Web ,EasyPay_Pay_Later,85,20062,14,987,24040,84,1,Medium
17659,859BFE54,2021-05-12 20:16:11,Fashion, Mobile ,EasyPay_Pay_Later,224,39651,4,327,25584,76,2,Low
17660,40469759,2021-06-02 23:28:53,Travel, Mobile ,EasyPay_Credit_Card,4178,23624,52,42357,2210,13,6,Medium
17661,9ECA77CC,2021-03-11 02:26:01,Website-services, Web ,Netbanking,500,67202,14,4402,8514,40,3,Medium
17662,124B2487,2021-06-03 03:07:10,Fashion, Mobile ,EasyPay_Pay_Later,93,69381,4,1495,22036,90,1,Medium
17663,07011D1E,2021-05-19 05:55:39,Travel, Web ,EasyPay_Credit_Card,4186,54902,39,11514,3404,20,4,High
17664,628B8DA7,2021-06-05 03:00:56,Electronics, Web ,Debit_Card,800,49054,18,1249,21554,66,3,Potential_Leavers
17665,53ED7B86,2021-05-26 21:20:54,Fashion, Mobile ,EasyPay_Pay_Later,97,77010,7,1194,23301,90,1,Medium
17666,3149AA33,2021-03-02 21:52:05,Travel, Web ,Debit_Card,1501,83427,21,1074,13654,76,2,High
17667,451063DB,2021-05-01 18:27:14,Fashion, Mobile ,EasyPay_Pay_Later,178,58313,20,956,22213,96,1,Low
17668,CB7417EE,2021-05-10 19:56:45,Travel, Web ,Netbanking,1146,17102,11,4961,12361,44,1,Medium
17669,6B229F4A,2021-04-06 18:29:59,Electronics, Web ,Debit_Card,888,51152,5,1224,14437,78,2,High
17670,CF6988D0,2021-05-03 07:17:27,Website-services, Mobile ,EasyPay_Pay_Later,305,61009,14,539,13300,75,1,Potential_Leavers
17671,81E311D3,2021-03-11 00:33:21,Pantry, Web ,Wallet,204,49365,10,2392,9947,66,1,Potential_Leavers
17672,D9577EA2,2021-05-24 13:48:20,Website-services, Web ,Wallet,459,22925,18,5006,11781,64,0,Low
17673,7E1B7697,2021-06-01 11:52:02,Website-services, Web ,Wallet,660,51068,18,3638,11737,58,0,Medium
17674,D5B5A1FD,2021-05-27 09:39:33,Travel, Mobile ,EasyPay_Credit_Card,4409,55507,52,18002,2720,18,6,High
17675,D6421A75,2021-06-02 04:59:04,Travel, Web ,Debit_Card,2403,86678,2,2108,13820,81,2,Low
17676,306AE56F,2021-03-19 00:12:36,Travel, Mobile ,EasyPay_Credit_Card,1184,45998,38,34737,1579,16,5,High
17677,4E92BEDA,2021-04-06 01:24:07,Website-services, Web ,EasyPay_Pay_Later,716,47893,17,655,22872,92,1,Medium
17678,14F76D87,2021-05-18 17:01:54,Travel, Web ,EasyPay_Credit_Card,3738,27760,44,4846,4251,21,6,High
17679,6636DB64,2021-03-22 16:54:22,Fashion, Mobile ,EasyPay_Pay_Later,210,81622,12,448,29273,91,2,Potential_Leavers
17680,56B4B21B,2021-05-24 07:46:31,Travel, POS ,EasyPay_Cobrand_Card,1177,24117,20,4375,2256,21,6,Medium
17681,54ACBDE5,2021-03-10 07:02:16,Fashion, Web ,Netbanking,223,54158,3,3353,18014,54,1,Medium
17682,4456864A,2021-03-10 15:32:30,Electronics, Mobile ,Debit_Card,1065,85809,8,2136,20247,52,1,High
17683,24293F44,2021-03-22 22:18:44,Travel, POS ,EasyPay_Cobrand_Card,2408,17918,41,15280,2810,17,7,High
17684,2CB46315,2021-04-21 07:21:47,Electronics, Mobile ,EasyPay_Pay_Later,149,38885,13,810,28059,95,1,Potential_Leavers
17685,AD3E314F,2021-03-29 08:25:07,Website-services, Web ,Wallet,545,56797,18,2149,10067,54,0,High
17686,0B54E46B,2021-05-13 05:29:30,Travel, Web ,EasyPay_Credit_Card,3518,67080,45,43996,3126,15,5,High
17687,2F8E27B5,2021-05-23 23:48:42,Fashion, Mobile ,EasyPay_Pay_Later,163,32271,11,847,23426,84,1,Low
17688,E3DC5CEE,2021-04-10 02:24:36,Fashion, Web ,EasyPay_Pay_Later,91,68835,11,1032,17154,89,2,Medium
17689,288CCFBA,2021-05-19 00:11:51,Fashion, Web ,Wallet,245,79323,15,4891,9341,61,1,Low
17690,1381A826,2021-03-23 21:52:29,Travel, Mobile ,EasyPay_Credit_Card,2114,89217,45,33110,2956,16,3,High
17691,36490FEF,2021-03-03 19:12:13,Website-services, Web ,Wallet,726,60373,18,6832,10900,50,0,Medium
17692,64028F9F,2021-04-08 20:25:58,Fashion, Mobile ,EasyPay_Pay_Later,173,84609,5,1316,22700,97,1,Medium
17693,A175AA0B,2021-04-19 17:18:37,Travel, Mobile ,EasyPay_Credit_Card,3742,10375,45,19613,3400,11,6,High
17694,01FCEB7B,2021-03-13 09:24:59,Pantry, Mobile ,EasyPay_Pay_Later,370,70388,20,1751,23476,86,2,Potential_Leavers
17695,7D3224F9,2021-05-30 02:01:34,Pantry, Web ,Wallet,248,88658,7,4213,10502,65,0,Low
17696,3708CF8F,2021-06-06 05:24:34,Pantry, Mobile ,EasyPay_Pay_Later,64,17748,19,1262,18956,98,1,Medium
17697,17D0D93D,2021-05-21 06:43:58,Travel, Mobile ,EasyPay_Cobrand_Card,1132,85526,32,30204,3038,15,4,Potential_Leavers
17698,801F4559,2021-06-05 20:27:15,Website-services, Web ,Wallet,202,29499,6,1450,9227,55,1,Potential_Leavers
17699,6150C182,2021-04-04 04:48:57,Travel, Mobile ,EasyPay_Credit_Card,3266,63396,51,8614,3772,15,4,Medium
17700,FBB832E6,2021-04-13 14:42:29,Fashion, Mobile ,EasyPay_Pay_Later,53,25870,10,536,13893,100,1,Low
17701,1BFCE4F6,2021-04-10 08:02:05,Fashion, Mobile ,EasyPay_Pay_Later,147,18724,9,1420,14714,75,2,Low
17702,17C1DAAB,2021-03-04 20:45:10,Fashion, Mobile ,Netbanking,235,75407,3,5433,18932,45,1,Medium
17703,E19BE88A,2021-05-12 11:35:43,Website-services, Web ,Netbanking,259,30476,14,4153,13084,59,3,Medium
17704,E8A94D48,2021-05-08 17:25:20,Travel, Web ,EasyPay_Cobrand_Card,2535,37751,24,18715,1977,21,5,Low
17705,B6FA0E0B,2021-05-10 15:37:10,Website-services, Mobile ,EasyPay_Pay_Later,602,54731,5,1141,25790,94,2,Low
17706,8338130D,2021-03-06 19:25:03,Pantry, Web ,EasyPay_Pay_Later,379,26475,11,476,25429,94,2,Medium
17707,FE6FBA35,2021-04-27 07:36:18,Electronics, Mobile ,Netbanking,863,77010,6,3099,14468,48,3,Medium
17708,48891833,2021-03-30 11:43:16,Travel, Web ,EasyPay_Credit_Card,4352,74373,48,21069,2691,22,6,Medium
17709,C87E50D8,2021-06-03 15:28:07,Pantry, Web ,Wallet,368,26672,16,6274,11791,70,1,Potential_Leavers
17710,96BE6CDD,2021-06-05 18:21:51,Website-services, Web ,EasyPay_Pay_Later,964,72884,3,519,17528,95,1,Potential_Leavers
17711,BDA2A7B3,2021-06-09 03:03:43,Electronics, Web ,Debit_Card,865,61009,4,2044,11204,54,1,Medium
17712,AB4E3F9B,2021-04-22 18:06:44,Pantry, Mobile ,EasyPay_Pay_Later,127,45033,15,603,26964,85,2,Medium
17713,8A088E8F,2021-04-22 10:29:46,Electronics, Web ,Wallet,674,37956,11,7429,10130,62,1,Medium
